,state,zip_code,av_rate
327,ohio, 45042,$45.00
328,ohio, 45044,$40.00
329,ohio, 43045,$45.00
330,ohio, 45150,$35.00
331,ohio, 44654,$45.00
332,ohio, 44657,$60.00
333,ohio, 45865,$35.00
334,ohio, 45050,$35.00
335,ohio, 43338,$40.00
336,ohio, 45154,$35.00
337,ohio, 43760,$35.00
338,ohio, 43050,$40.00
339,ohio, 43545,$60.00
340,ohio, 43054,$40.00
341,ohio, 43341,$40.00
342,ohio, 45344,$25.00
343,ohio, 44442,$40.00
344,ohio, 44663,$40.00
345,ohio, 45654,$35.00
346,ohio, 45157,$45.00
347,ohio, 43766,$30.00
348,ohio, 43055,$40.00
349,ohio, 44065,$50.00
350,ohio, 43832,$50.00
351,ohio, 44446,$40.00
352,ohio, 44451,$40.00
353,ohio, 44070,$40.00
354,ohio, 44039,$45.00
355,ohio, 44133,$45.00
356,ohio, 44067,$45.00
357,ohio, 43619,$35.00
358,ohio, 44857,$40.00
359,ohio, 44072,$40.00
360,ohio, 43449,$45.00
361,ohio, 44074,$40.00
362,ohio, 44138,$35.00
363,ohio, 43616,$50.00
364,ohio, 43146,$45.00
365,ohio, 44667,$50.00
366,ohio, 45056,$40.00
367,ohio, 44077,$40.00
368,ohio, 44669,$25.00
369,ohio, 43062,$40.00
370,ohio, 45660,$40.00
371,ohio, 44264,$40.00
372,ohio, 44081,$45.00
373,ohio, 43551,$40.00
374,ohio, 44864,$35.00
375,ohio, 44454,$30.00
376,ohio, 43553,$35.00
377,ohio, 43147,$40.00
378,ohio, 44082,$30.00
379,ohio, 45661,$60.00
380,ohio, 45356,$40.00
381,ohio, 45359,$45.00
382,ohio, 44865,$40.00
383,ohio, 43452,$45.00
384,ohio, 45662,$45.00
385,ohio, 43065,$50.00
386,ohio, 43342,$40.00
387,ohio, 44266,$40.00
388,ohio, 43943,$35.00
389,ohio, 43068,$40.00
390,ohio, 44286,$30.00
391,ohio, 45167,$40.00
392,ohio, 44116,$35.00
393,ohio, 44455,$45.00
394,ohio, 44085,$40.00
395,ohio, 43777,$30.00
396,ohio, 43460,$40.00
397,ohio, 45363,$45.00
398,ohio, 43701,$45.00
399,ohio, 45169,$35.00
400,ohio, 43950,$50.00
401,ohio, 44460,$40.00
402,ohio, 44870,$30.00
403,ohio, 44273,$45.00
404,ohio, 44054,$40.00
405,ohio, 44875,$35.00
406,ohio, 45365,$35.00
407,ohio, 44139,$45.00
408,ohio, 45065,$45.00
409,ohio, 44275,$30.00
410,ohio, 45066,$40.00
411,ohio, 45502,$40.00
412,ohio, 45503,$35.00
413,ohio, 45504,$45.00
414,ohio, 45506,$40.00
415,ohio, 43952,$35.00
416,ohio, 43953,$50.00
417,ohio, 45778,$40.00
418,ohio, 44224,$45.00
419,ohio, 44241,$40.00
420,ohio, 44136,$45.00
421,ohio, 44149,$35.00
422,ohio, 44471,$40.00
423,ohio, 44681,$40.00
424,ohio, 43074,$50.00
425,ohio, 43560,$35.00
426,ohio, 44278,$40.00
427,ohio, 45174,$30.00
428,ohio, 44883,$35.00
429,ohio, 43604,$35.00
430,ohio, 43605,$15.00
431,ohio, 43606,$40.00
432,ohio, 43607,$50.00
433,ohio, 43610,$50.00
434,ohio, 43611,$65.00
435,ohio, 43612,$45.00
436,ohio, 43613,$30.00
437,ohio, 43614,$40.00
438,ohio, 43615,$40.00
439,ohio, 43617,$45.00
440,ohio, 43620,$40.00
441,ohio, 43623,$40.00
442,ohio, 45067,$40.00
443,ohio, 45373,$35.00
444,ohio, 44087,$35.00
445,ohio, 44685,$35.00
446,ohio, 43078,$40.00
447,ohio, 43080,$55.00
448,ohio, 44280,$40.00
449,ohio, 45889,$45.00
450,ohio, 45891,$40.00
451,ohio, 45377,$40.00
452,ohio, 44089,$45.00
453,ohio, 44281,$35.00
454,ohio, 43356,$60.00
455,ohio, 44481,$40.00
456,ohio, 44483,$40.00
457,ohio, 44484,$40.00
458,ohio, 44485,$35.00
459,ohio, 43566,$35.00
460,ohio, 43567,$50.00
461,ohio, 45690,$30.00
462,ohio, 44688,$50.00
463,ohio, 45068,$45.00
464,ohio, 44090,$30.00
465,ohio, 43968,$30.00
466,ohio, 45069,$45.00
467,ohio, 44491,$40.00
468,ohio, 43845,$45.00
469,ohio, 43358,$50.00
470,ohio, 45383,$50.00
471,ohio, 45693,$40.00
472,ohio, 43570,$35.00
473,ohio, 43081,$40.00
474,ohio, 43082,$50.00
475,ohio, 44145,$45.00
476,ohio, 43569,$40.00
477,ohio, 43571,$30.00
478,ohio, 44092,$35.00
479,ohio, 44890,$50.00
480,ohio, 44094,$40.00
481,ohio, 45177,$45.00
482,ohio, 43469,$50.00
483,ohio, 44691,$35.00
484,ohio, 45385,$30.00
485,ohio, 45387,$50.00
486,ohio, 44502,$40.00
487,ohio, 44504,$40.00
488,ohio, 44506,$45.00
489,ohio, 44507,$35.00
490,ohio, 44509,$40.00
491,ohio, 44511,$35.00
492,ohio, 44512,$40.00
493,ohio, 44514,$45.00
494,ohio, 44515,$40.00
0,oklahoma, 74820,$35.00
1,oklahoma, 73521,$40.00
2,oklahoma, 73718,$35.00
3,oklahoma, 74523,$40.00
4,oklahoma, 73007,$40.00
5,oklahoma, 74003,$35.00
6,oklahoma, 74006,$40.00
7,oklahoma, 73008,$20.00
8,oklahoma, 74008,$35.00
9,oklahoma, 73933,$40.00
10,oklahoma, 74011,$45.00
11,oklahoma, 74012,$40.00
12,oklahoma, 74014,$35.00
13,oklahoma, 74728,$40.00
14,oklahoma, 73430,$45.00
15,oklahoma, 73527,$35.00
16,oklahoma, 74832,$40.00
17,oklahoma, 73018,$40.00
18,oklahoma, 73020,$40.00
19,oklahoma, 74017,$35.00
20,oklahoma, 74019,$35.00
21,oklahoma, 73729,$35.00
22,oklahoma, 74021,$30.00
23,oklahoma, 74022,$50.00
24,oklahoma, 74429,$45.00
25,oklahoma, 73030,$50.00
26,oklahoma, 74701,$55.00
27,oklahoma, 74840,$45.00
28,oklahoma, 73003,$40.00
29,oklahoma, 73012,$30.00
30,oklahoma, 73013,$40.00
31,oklahoma, 73025,$40.00
32,oklahoma, 73034,$40.00
33,oklahoma, 73036,$50.00
34,oklahoma, 73538,$40.00
35,oklahoma, 73703,$25.00
36,oklahoma, 73038,$30.00
37,oklahoma, 74344,$25.00
38,oklahoma, 73044,$35.00
39,oklahoma, 73045,$40.00
40,oklahoma, 74848,$60.00
41,oklahoma, 74036,$40.00
42,oklahoma, 74037,$50.00
43,oklahoma, 73050,$40.00
44,oklahoma, 73505,$40.00
45,oklahoma, 73507,$35.00
46,oklahoma, 74852,$40.00
47,oklahoma, 73446,$50.00
48,oklahoma, 73057,$25.00
49,oklahoma, 74501,$50.00
50,oklahoma, 74354,$40.00
51,oklahoma, 74948,$45.00
52,oklahoma, 74401,$35.00
53,oklahoma, 74403,$45.00
54,oklahoma, 73064,$35.00
55,oklahoma, 73068,$45.00
56,oklahoma, 73019,$40.00
57,oklahoma, 73069,$40.00
58,oklahoma, 73071,$40.00
59,oklahoma, 73072,$40.00
60,oklahoma, 73102,$45.00
61,oklahoma, 73103,$40.00
62,oklahoma, 73106,$35.00
63,oklahoma, 73107,$50.00
64,oklahoma, 73110,$35.00
65,oklahoma, 73112,$45.00
66,oklahoma, 73118,$40.00
67,oklahoma, 73120,$45.00
68,oklahoma, 73132,$45.00
69,oklahoma, 73134,$40.00
70,oklahoma, 73135,$30.00
71,oklahoma, 73142,$40.00
72,oklahoma, 73145,$35.00
73,oklahoma, 73150,$45.00
74,oklahoma, 73159,$40.00
75,oklahoma, 73160,$50.00
76,oklahoma, 73162,$40.00
77,oklahoma, 73170,$40.00
78,oklahoma, 73179,$45.00
79,oklahoma, 74055,$35.00
80,oklahoma, 74451,$40.00
81,oklahoma, 73078,$40.00
82,oklahoma, 74902,$35.00
83,oklahoma, 74953,$15.00
84,oklahoma, 74864,$30.00
85,oklahoma, 73082,$45.00
86,oklahoma, 74955,$60.00
87,oklahoma, 74063,$40.00
88,oklahoma, 74066,$45.00
89,oklahoma, 74868,$65.00
90,oklahoma, 74801,$30.00
91,oklahoma, 74804,$45.00
92,oklahoma, 74074,$40.00
93,oklahoma, 74075,$50.00
94,oklahoma, 74078,$30.00
95,oklahoma, 74464,$30.00
96,oklahoma, 74873,$40.00
97,oklahoma, 74081,$45.00
98,oklahoma, 73460,$45.00
99,oklahoma, 74103,$35.00
100,oklahoma, 74104,$40.00
101,oklahoma, 74105,$45.00
102,oklahoma, 74107,$30.00
103,oklahoma, 74108,$45.00
104,oklahoma, 74112,$35.00
105,oklahoma, 74114,$55.00
106,oklahoma, 74115,$35.00
107,oklahoma, 74120,$35.00
108,oklahoma, 74127,$50.00
109,oklahoma, 74128,$30.00
110,oklahoma, 74129,$45.00
111,oklahoma, 74133,$40.00
112,oklahoma, 74134,$45.00
113,oklahoma, 74135,$40.00
114,oklahoma, 74136,$35.00
115,oklahoma, 74137,$40.00
116,oklahoma, 74145,$35.00
117,oklahoma, 74159,$30.00
118,oklahoma, 74301,$60.00
119,oklahoma, 74083,$40.00
120,oklahoma, 73096,$40.00
121,oklahoma, 74471,$30.00
122,oklahoma, 73097,$30.00
123,oklahoma, 74966,$30.00
124,oklahoma, 73801,$45.00
125,oklahoma, 73099,$35.00
0,oregon, 97321,$40.00
1,oregon, 97322,$40.00
2,oregon, 97520,$45.00
3,oregon, 97103,$45.00
4,oregon, 97005,$40.00
5,oregon, 97006,$45.00
6,oregon, 97007,$45.00
7,oregon, 97008,$50.00
8,oregon, 97701,$40.00
9,oregon, 97702,$45.00
10,oregon, 97818,$75.00
11,oregon, 97415,$35.00
12,oregon, 97013,$35.00
13,oregon, 97502,$50.00
14,oregon, 97624,$50.00
15,oregon, 97015,$40.00
16,oregon, 97018,$40.00
17,oregon, 97420,$40.00
18,oregon, 97019,$45.00
19,oregon, 97113,$25.00
20,oregon, 97330,$35.00
21,oregon, 97333,$40.00
22,oregon, 97424,$45.00
23,oregon, 97338,$45.00
24,oregon, 97089,$35.00
25,oregon, 97115,$50.00
26,oregon, 97524,$50.00
27,oregon, 97827,$35.00
28,oregon, 97401,$40.00
29,oregon, 97402,$35.00
30,oregon, 97403,$50.00
31,oregon, 97404,$35.00
32,oregon, 97405,$45.00
33,oregon, 97408,$50.00
34,oregon, 97440,$20.00
35,oregon, 97024,$35.00
36,oregon, 97439,$45.00
37,oregon, 97116,$40.00
38,oregon, 97026,$50.00
39,oregon, 97027,$45.00
40,oregon, 97388,$25.00
41,oregon, 97444,$40.00
42,oregon, 97526,$30.00
43,oregon, 97527,$40.00
44,oregon, 97030,$40.00
45,oregon, 97080,$40.00
46,oregon, 97121,$25.00
47,oregon, 97086,$45.00
48,oregon, 97446,$40.00
49,oregon, 97122,$40.00
50,oregon, 97123,$40.00
51,oregon, 97124,$40.00
52,oregon, 97031,$35.00
53,oregon, 97352,$40.00
54,oregon, 97448,$50.00
55,oregon, 97601,$35.00
56,oregon, 97850,$40.00
57,oregon, 97739,$35.00
58,oregon, 97034,$50.00
59,oregon, 97035,$45.00
60,oregon, 97355,$35.00
61,oregon, 97367,$50.00
62,oregon, 97452,$35.00
63,oregon, 97128,$35.00
64,oregon, 97501,$30.00
65,oregon, 97504,$40.00
66,oregon, 97038,$50.00
67,oregon, 97361,$40.00
68,oregon, 97457,$35.00
69,oregon, 97132,$40.00
70,oregon, 97365,$35.00
71,oregon, 97867,$45.00
72,oregon, 97914,$35.00
73,oregon, 97045,$35.00
74,oregon, 97455,$40.00
75,oregon, 97465,$30.00
76,oregon, 97201,$40.00
77,oregon, 97202,$45.00
78,oregon, 97203,$35.00
79,oregon, 97204,$45.00
80,oregon, 97205,$45.00
81,oregon, 97206,$45.00
82,oregon, 97207,$35.00
83,oregon, 97208,$40.00
84,oregon, 97209,$45.00
85,oregon, 97210,$40.00
86,oregon, 97211,$40.00
87,oregon, 97212,$45.00
88,oregon, 97213,$40.00
89,oregon, 97214,$45.00
90,oregon, 97215,$40.00
91,oregon, 97216,$35.00
92,oregon, 97217,$45.00
93,oregon, 97218,$35.00
94,oregon, 97219,$45.00
95,oregon, 97220,$40.00
96,oregon, 97221,$50.00
97,oregon, 97222,$45.00
98,oregon, 97223,$40.00
99,oregon, 97224,$45.00
100,oregon, 97225,$35.00
101,oregon, 97227,$45.00
102,oregon, 97229,$45.00
103,oregon, 97230,$50.00
104,oregon, 97232,$40.00
105,oregon, 97233,$40.00
106,oregon, 97236,$40.00
107,oregon, 97239,$55.00
108,oregon, 97266,$35.00
109,oregon, 97267,$40.00
110,oregon, 97869,$15.00
111,oregon, 97754,$35.00
112,oregon, 97756,$45.00
113,oregon, 97467,$50.00
114,oregon, 97537,$35.00
115,oregon, 97470,$50.00
116,oregon, 97471,$30.00
117,oregon, 97051,$30.00
118,oregon, 97301,$35.00
119,oregon, 97302,$40.00
120,oregon, 97303,$40.00
121,oregon, 97304,$40.00
122,oregon, 97305,$50.00
123,oregon, 97306,$40.00
124,oregon, 97317,$35.00
125,oregon, 97055,$35.00
126,oregon, 97138,$35.00
127,oregon, 97378,$40.00
128,oregon, 97140,$45.00
129,oregon, 97381,$45.00
130,oregon, 97759,$45.00
131,oregon, 97477,$40.00
132,oregon, 97478,$40.00
133,oregon, 97479,$40.00
134,oregon, 97386,$50.00
135,oregon, 97389,$25.00
136,oregon, 97760,$40.00
137,oregon, 97058,$50.00
138,oregon, 97060,$45.00
139,oregon, 97062,$45.00
140,oregon, 97882,$35.00
141,oregon, 97487,$60.00
142,oregon, 97053,$40.00
143,oregon, 97146,$60.00
144,oregon, 97068,$40.00
145,oregon, 97503,$20.00
146,oregon, 97396,$35.00
147,oregon, 97544,$40.00
148,oregon, 97070,$50.00
149,oregon, 97071,$40.00
0,pennsylvania, 19001,$50.00
1,pennsylvania, 15610,$40.00
2,pennsylvania, 15410,$40.00
3,pennsylvania, 17501,$40.00
4,pennsylvania, 18210,$50.00
5,pennsylvania, 18011,$45.00
6,pennsylvania, 15001,$55.00
7,pennsylvania, 18101,$50.00
8,pennsylvania, 18102,$45.00
9,pennsylvania, 18103,$40.00
10,pennsylvania, 18104,$50.00
11,pennsylvania, 18106,$45.00
12,pennsylvania, 18109,$40.00
13,pennsylvania, 18195,$35.00
14,pennsylvania, 15101,$40.00
15,pennsylvania, 16601,$40.00
16,pennsylvania, 16602,$40.00
17,pennsylvania, 19002,$50.00
18,pennsylvania, 15003,$50.00
19,pennsylvania, 15311,$40.00
20,pennsylvania, 17003,$40.00
21,pennsylvania, 15613,$40.00
22,pennsylvania, 19003,$55.00
23,pennsylvania, 17921,$45.00
24,pennsylvania, 19014,$40.00
25,pennsylvania, 18810,$35.00
26,pennsylvania, 17922,$35.00
27,pennsylvania, 19311,$45.00
28,pennsylvania, 15618,$40.00
29,pennsylvania, 15005,$40.00
30,pennsylvania, 19004,$55.00
31,pennsylvania, 18013,$45.00
32,pennsylvania, 19504,$40.00
33,pennsylvania, 18321,$35.00
34,pennsylvania, 15010,$45.00
35,pennsylvania, 15009,$45.00
36,pennsylvania, 15522,$30.00
37,pennsylvania, 15012,$45.00
38,pennsylvania, 16823,$50.00
39,pennsylvania, 17004,$35.00
40,pennsylvania, 15922,$50.00
41,pennsylvania, 19020,$45.00
42,pennsylvania, 18603,$35.00
43,pennsylvania, 19312,$65.00
44,pennsylvania, 15102,$50.00
45,pennsylvania, 19507,$35.00
46,pennsylvania, 18015,$45.00
47,pennsylvania, 18017,$45.00
48,pennsylvania, 18018,$40.00
49,pennsylvania, 18020,$40.00
50,pennsylvania, 17212,$25.00
51,pennsylvania, 19508,$45.00
52,pennsylvania, 15717,$40.00
53,pennsylvania, 18610,$60.00
54,pennsylvania, 19510,$40.00
55,pennsylvania, 17815,$35.00
56,pennsylvania, 19422,$50.00
57,pennsylvania, 17214,$40.00
58,pennsylvania, 16827,$40.00
59,pennsylvania, 17007,$50.00
60,pennsylvania, 19060,$30.00
61,pennsylvania, 19512,$45.00
62,pennsylvania, 16701,$40.00
63,pennsylvania, 15533,$50.00
64,pennsylvania, 18031,$45.00
65,pennsylvania, 15017,$50.00
66,pennsylvania, 19007,$45.00
67,pennsylvania, 19015,$60.00
68,pennsylvania, 19008,$50.00
69,pennsylvania, 19009,$45.00
70,pennsylvania, 19010,$50.00
71,pennsylvania, 15019,$55.00
72,pennsylvania, 18324,$40.00
73,pennsylvania, 16001,$50.00
74,pennsylvania, 16002,$45.00
75,pennsylvania, 17011,$45.00
76,pennsylvania, 18325,$50.00
77,pennsylvania, 15317,$50.00
78,pennsylvania, 18407,$45.00
79,pennsylvania, 17013,$35.00
80,pennsylvania, 17015,$40.00
81,pennsylvania, 15320,$25.00
82,pennsylvania, 15106,$40.00
83,pennsylvania, 18032,$40.00
84,pennsylvania, 15321,$35.00
85,pennsylvania, 18034,$45.00
86,pennsylvania, 19317,$45.00
87,pennsylvania, 18914,$50.00
88,pennsylvania, 17201,$40.00
89,pennsylvania, 17202,$40.00
90,pennsylvania, 15022,$30.00
91,pennsylvania, 19012,$50.00
92,pennsylvania, 19425,$50.00
93,pennsylvania, 19013,$45.00
94,pennsylvania, 15024,$50.00
95,pennsylvania, 15025,$50.00
96,pennsylvania, 16214,$35.00
97,pennsylvania, 18411,$45.00
98,pennsylvania, 16625,$40.00
99,pennsylvania, 16830,$45.00
100,pennsylvania, 19018,$50.00
101,pennsylvania, 18218,$40.00
102,pennsylvania, 19320,$45.00
103,pennsylvania, 19330,$45.00
104,pennsylvania, 19426,$55.00
105,pennsylvania, 18915,$60.00
106,pennsylvania, 17512,$40.00
107,pennsylvania, 15425,$45.00
108,pennsylvania, 19428,$50.00
109,pennsylvania, 15027,$45.00
110,pennsylvania, 18036,$45.00
111,pennsylvania, 15108,$55.00
112,pennsylvania, 16407,$35.00
113,pennsylvania, 16066,$40.00
114,pennsylvania, 18612,$45.00
115,pennsylvania, 17313,$40.00
116,pennsylvania, 17821,$40.00
117,pennsylvania, 19023,$35.00
118,pennsylvania, 17018,$45.00
119,pennsylvania, 17314,$50.00
120,pennsylvania, 17517,$45.00
121,pennsylvania, 19333,$55.00
122,pennsylvania, 17019,$50.00
123,pennsylvania, 18328,$50.00
124,pennsylvania, 15033,$45.00
125,pennsylvania, 19518,$45.00
126,pennsylvania, 17315,$40.00
127,pennsylvania, 19335,$45.00
128,pennsylvania, 18901,$50.00
129,pennsylvania, 18902,$50.00
130,pennsylvania, 19025,$65.00
131,pennsylvania, 19026,$50.00
132,pennsylvania, 18222,$45.00
133,pennsylvania, 15801,$35.00
134,pennsylvania, 18917,$60.00
135,pennsylvania, 16729,$30.00
136,pennsylvania, 15431,$45.00
137,pennsylvania, 17020,$60.00
138,pennsylvania, 16635,$40.00
139,pennsylvania, 17316,$50.00
140,pennsylvania, 17519,$30.00
141,pennsylvania, 18041,$45.00
142,pennsylvania, 18301,$45.00
143,pennsylvania, 18302,$45.00
144,pennsylvania, 18040,$45.00
145,pennsylvania, 18042,$50.00
146,pennsylvania, 18045,$50.00
147,pennsylvania, 15931,$50.00
148,pennsylvania, 16412,$50.00
149,pennsylvania, 18330,$35.00
150,pennsylvania, 15037,$45.00
151,pennsylvania, 17022,$45.00
152,pennsylvania, 19027,$50.00
153,pennsylvania, 17024,$35.00
154,pennsylvania, 16117,$50.00
155,pennsylvania, 19520,$55.00
156,pennsylvania, 17824,$35.00
157,pennsylvania, 18049,$40.00
158,pennsylvania, 17025,$45.00
159,pennsylvania, 17522,$40.00
160,pennsylvania, 16501,$40.00
161,pennsylvania, 16502,$40.00
162,pennsylvania, 16503,$40.00
163,pennsylvania, 16504,$30.00
164,pennsylvania, 16505,$35.00
165,pennsylvania, 16506,$40.00
166,pennsylvania, 16507,$40.00
167,pennsylvania, 16508,$45.00
168,pennsylvania, 16509,$55.00
169,pennsylvania, 16510,$65.00
170,pennsylvania, 16511,$35.00
171,pennsylvania, 18920,$30.00
172,pennsylvania, 19029,$40.00
173,pennsylvania, 17319,$45.00
174,pennsylvania, 15632,$45.00
175,pennsylvania, 19341,$45.00
176,pennsylvania, 18419,$40.00
177,pennsylvania, 17320,$40.00
178,pennsylvania, 19030,$55.00
179,pennsylvania, 16415,$40.00
180,pennsylvania, 18615,$25.00
181,pennsylvania, 15437,$50.00
182,pennsylvania, 17321,$40.00
183,pennsylvania, 17222,$45.00
184,pennsylvania, 19053,$55.00
185,pennsylvania, 19522,$50.00
186,pennsylvania, 19031,$50.00
187,pennsylvania, 18051,$60.00
188,pennsylvania, 19032,$45.00
189,pennsylvania, 19033,$40.00
190,pennsylvania, 16123,$45.00
191,pennsylvania, 18421,$65.00
192,pennsylvania, 19034,$70.00
193,pennsylvania, 16323,$40.00
194,pennsylvania, 16229,$25.00
195,pennsylvania, 16641,$50.00
196,pennsylvania, 17527,$50.00
197,pennsylvania, 17325,$40.00
198,pennsylvania, 15044,$45.00
199,pennsylvania, 19525,$50.00
200,pennsylvania, 16417,$40.00
201,pennsylvania, 18617,$20.00
202,pennsylvania, 19342,$55.00
203,pennsylvania, 17327,$35.00
204,pennsylvania, 19343,$35.00
205,pennsylvania, 19036,$50.00
206,pennsylvania, 15116,$40.00
207,pennsylvania, 19038,$45.00
208,pennsylvania, 17329,$65.00
209,pennsylvania, 17529,$35.00
210,pennsylvania, 18424,$45.00
211,pennsylvania, 18425,$35.00
212,pennsylvania, 18054,$50.00
213,pennsylvania, 17225,$35.00
214,pennsylvania, 15601,$40.00
215,pennsylvania, 16125,$45.00
216,pennsylvania, 16127,$40.00
217,pennsylvania, 18822,$25.00
218,pennsylvania, 19526,$45.00
219,pennsylvania, 17331,$40.00
220,pennsylvania, 19438,$50.00
221,pennsylvania, 16037,$50.00
222,pennsylvania, 17101,$45.00
223,pennsylvania, 17102,$40.00
224,pennsylvania, 17106,$40.00
225,pennsylvania, 17109,$40.00
226,pennsylvania, 17110,$35.00
227,pennsylvania, 17111,$40.00
228,pennsylvania, 17112,$35.00
229,pennsylvania, 17113,$50.00
230,pennsylvania, 16038,$50.00
231,pennsylvania, 18618,$50.00
232,pennsylvania, 19040,$45.00
233,pennsylvania, 19440,$45.00
234,pennsylvania, 19041,$55.00
235,pennsylvania, 19083,$55.00
236,pennsylvania, 18428,$35.00
237,pennsylvania, 18201,$55.00
238,pennsylvania, 18202,$35.00
239,pennsylvania, 18055,$50.00
240,pennsylvania, 18332,$35.00
241,pennsylvania, 16148,$45.00
242,pennsylvania, 17033,$45.00
243,pennsylvania, 18928,$65.00
244,pennsylvania, 16648,$45.00
245,pennsylvania, 15120,$30.00
246,pennsylvania, 18431,$45.00
247,pennsylvania, 19344,$45.00
248,pennsylvania, 15050,$40.00
249,pennsylvania, 19044,$45.00
250,pennsylvania, 15342,$30.00
251,pennsylvania, 17036,$40.00
252,pennsylvania, 15639,$45.00
253,pennsylvania, 19006,$45.00
254,pennsylvania, 15545,$45.00
255,pennsylvania, 15701,$40.00
256,pennsylvania, 15705,$45.00
257,pennsylvania, 16656,$35.00
258,pennsylvania, 15642,$50.00
259,pennsylvania, 18929,$40.00
260,pennsylvania, 15644,$45.00
261,pennsylvania, 19046,$55.00
262,pennsylvania, 18433,$45.00
263,pennsylvania, 17740,$45.00
264,pennsylvania, 18229,$40.00
265,pennsylvania, 15902,$35.00
266,pennsylvania, 15904,$40.00
267,pennsylvania, 15905,$45.00
268,pennsylvania, 15909,$30.00
269,pennsylvania, 19529,$40.00
270,pennsylvania, 19348,$45.00
271,pennsylvania, 19406,$50.00
272,pennsylvania, 18704,$50.00
273,pennsylvania, 18930,$50.00
274,pennsylvania, 17535,$50.00
275,pennsylvania, 16201,$30.00
276,pennsylvania, 18058,$45.00
277,pennsylvania, 19530,$45.00
278,pennsylvania, 19444,$50.00
279,pennsylvania, 18436,$50.00
280,pennsylvania, 17601,$45.00
281,pennsylvania, 17602,$40.00
282,pennsylvania, 17603,$40.00
283,pennsylvania, 17538,$40.00
284,pennsylvania, 15054,$40.00
285,pennsylvania, 19047,$50.00
286,pennsylvania, 19446,$45.00
287,pennsylvania, 19050,$50.00
288,pennsylvania, 15650,$50.00
289,pennsylvania, 18829,$45.00
290,pennsylvania, 17042,$40.00
291,pennsylvania, 17046,$35.00
292,pennsylvania, 15656,$45.00
293,pennsylvania, 18235,$40.00
294,pennsylvania, 15456,$35.00
295,pennsylvania, 17540,$40.00
296,pennsylvania, 19055,$50.00
297,pennsylvania, 19056,$45.00
298,pennsylvania, 19057,$50.00
299,pennsylvania, 17837,$40.00
300,pennsylvania, 17044,$35.00
301,pennsylvania, 16930,$45.00
302,pennsylvania, 15658,$40.00
303,pennsylvania, 19352,$40.00
304,pennsylvania, 17744,$45.00
305,pennsylvania, 18932,$30.00
306,pennsylvania, 17543,$40.00
307,pennsylvania, 17340,$45.00
308,pennsylvania, 17745,$30.00
309,pennsylvania, 18334,$30.00
310,pennsylvania, 18062,$45.00
311,pennsylvania, 17948,$40.00
312,pennsylvania, 19355,$50.00
313,pennsylvania, 17345,$40.00
314,pennsylvania, 17545,$40.00
315,pennsylvania, 15550,$50.00
316,pennsylvania, 19061,$50.00
317,pennsylvania, 17547,$45.00
318,pennsylvania, 17832,$35.00
319,pennsylvania, 17235,$45.00
320,pennsylvania, 16046,$45.00
321,pennsylvania, 18335,$40.00
322,pennsylvania, 16662,$60.00
323,pennsylvania, 15461,$30.00
324,pennsylvania, 17049,$65.00
325,pennsylvania, 17841,$40.00
326,pennsylvania, 15057,$50.00
327,pennsylvania, 16426,$45.00
328,pennsylvania, 15136,$35.00
329,pennsylvania, 18237,$30.00
330,pennsylvania, 15132,$40.00
331,pennsylvania, 15133,$35.00
332,pennsylvania, 16335,$35.00
333,pennsylvania, 17050,$40.00
334,pennsylvania, 17055,$45.00
335,pennsylvania, 19063,$50.00
336,pennsylvania, 16137,$75.00
337,pennsylvania, 17236,$50.00
338,pennsylvania, 19066,$35.00
339,pennsylvania, 19539,$35.00
340,pennsylvania, 15552,$40.00
341,pennsylvania, 17057,$35.00
342,pennsylvania, 17844,$35.00
343,pennsylvania, 17059,$65.00
344,pennsylvania, 18337,$40.00
345,pennsylvania, 17061,$35.00
346,pennsylvania, 17062,$40.00
347,pennsylvania, 17551,$40.00
348,pennsylvania, 18340,$50.00
349,pennsylvania, 17847,$40.00
350,pennsylvania, 17954,$60.00
351,pennsylvania, 19540,$45.00
352,pennsylvania, 19541,$45.00
353,pennsylvania, 15061,$50.00
354,pennsylvania, 15062,$30.00
355,pennsylvania, 15063,$30.00
356,pennsylvania, 15146,$40.00
357,pennsylvania, 19453,$60.00
358,pennsylvania, 17752,$35.00
359,pennsylvania, 18936,$45.00
360,pennsylvania, 17754,$35.00
361,pennsylvania, 18801,$50.00
362,pennsylvania, 18507,$40.00
363,pennsylvania, 19067,$50.00
364,pennsylvania, 19070,$45.00
365,pennsylvania, 18444,$40.00
366,pennsylvania, 17851,$30.00
367,pennsylvania, 17065,$40.00
368,pennsylvania, 17552,$35.00
369,pennsylvania, 15666,$45.00
370,pennsylvania, 18344,$35.00
371,pennsylvania, 17066,$40.00
372,pennsylvania, 17347,$35.00
373,pennsylvania, 18707,$40.00
374,pennsylvania, 17554,$40.00
375,pennsylvania, 17756,$40.00
376,pennsylvania, 15668,$45.00
377,pennsylvania, 17067,$35.00
378,pennsylvania, 18634,$45.00
379,pennsylvania, 19072,$50.00
380,pennsylvania, 15065,$50.00
381,pennsylvania, 18064,$50.00
382,pennsylvania, 17238,$50.00
383,pennsylvania, 18065,$50.00
384,pennsylvania, 18833,$35.00
385,pennsylvania, 15066,$35.00
386,pennsylvania, 16101,$45.00
387,pennsylvania, 16102,$35.00
388,pennsylvania, 16105,$40.00
389,pennsylvania, 17070,$35.00
390,pennsylvania, 16664,$45.00
391,pennsylvania, 17349,$40.00
392,pennsylvania, 15467,$40.00
